,open,high,low,close,volume
20190613,303902,314774,303902,312797,106839
20190612,303408,305879,301432,304396,44831
20190611,302420,305879,301926,303408,40665
20190610,307361,307855,300937,301926,46596
20190607,308844,308844,299949,301926,70921
20190605,311315,311315,304891,308350,88840
20190604,301432,312303,300937,310820,148979
20190603,296490,298467,289572,296984,56196
20190531,280677,296490,278206,296490,146912
20190530,286113,288089,277712,280183,121340
20190529,292537,294019,285125,286113,82922
20190528,286607,293031,285619,290560,133300
20190527,294513,295008,282160,287595,96809
20190524,292537,295008,288584,291549,101742
20190523,296490,301926,292537,295502,115759
20190522,292043,303408,292043,300443,104791
20190521,289572,295502,289078,290560,69363
20190520,301432,302914,290066,290066,101937
20190517,297972,306373,297972,299949,67523
20190516,302914,304891,295502,295996,100456
20190515,305879,314774,301432,306373,159013
20190514,285619,320703,285619,302914,413266
20190513,289572,290560,277712,281666,182859
20190510,295008,300443,293031,294513,143413
20190509,292537,303902,290560,295996,241021
20190508,302914,306373,293525,294513,545666
20190507,319715,326139,317244,319221,145265
20190503,334540,337010,329598,330092,69823
20190502,335034,338987,332069,333057,95176
20190430,337010,341458,335034,336022,109964
20190429,339481,343434,334540,343434,104593
20190426,329104,345411,324657,341458,206635
20190425,345905,352823,332069,334540,326438
20190424,366659,371601,356776,357765,84485
20190423,371601,373083,364189,366165,85814
20190422,367648,375060,367153,371601,92347
20190419,357765,369130,354800,366165,113827
20190418,362706,363200,354800,355788,122253
20190417,362706,366659,362212,364683,72656
20190416,363200,364683,360730,362212,113421
20190415,360235,365177,358259,363200,85810
20190412,359741,363694,358753,361224,68395
20190411,359741,360730,355788,360730,96010
20190410,353317,360730,352329,359247,150808
20190409,342940,352823,342940,352329,126784
20190408,340469,342446,336516,341458,60944
20190405,340964,346399,337504,339975,67431
20190404,346893,347882,340964,341458,75007
20190403,344917,350847,337999,346893,135915
20190402,325645,346399,325151,344917,241915
20190401,314774,324657,313291,323668,99497
20190329,316256,320703,313291,315762,144734
20190328,316750,318233,309338,316256,186097
20190327,332069,335034,319221,320703,164853
20190326,333057,335528,332069,332069,71677
20190325,332069,337010,331575,332069,69447
20190322,336516,337010,324162,334540,305280
20190321,343434,347387,341458,344423,66367
20190320,345411,349364,341952,347387,57805
20190319,336022,347387,336022,345905,130625
20190318,334045,340964,332069,335528,146223
20190315,341952,342446,332069,337010,346119
20190314,363200,363200,351341,351835,204720
20190313,364189,367648,362212,362706,75794
20190312,363694,367648,362212,365671,76503
20190311,366165,367648,361224,363200,82540
20190308,370613,374072,368636,369130,51145
20190307,375060,376542,369624,370613,67664
20190306,378025,378025,371601,373577,74208
20190305,372589,380001,372589,377531,166872
20190304,372589,375060,372095,372095,77018
20190228,370118,372095,367648,371601,187401
20190227,363694,369130,363694,367648,60448
20190226,366165,369624,364189,364683,111344
20190225,371601,371601,363694,365671,151952
20190222,374072,376048,371601,372095,101417
20190221,383460,383460,376048,376542,104737
20190220,382472,383460,380001,383460,122053
20190219,376048,381978,374072,380001,110147
20190218,376048,376048,373577,374566,65867
20190215,376048,376542,373577,375554,70215
20190214,373577,377531,370613,377531,110362
20190213,375060,377531,373083,375060,82088
20190212,375060,376542,372095,372589,77488
20190211,377531,380990,374072,374072,104410
20190208,374566,377531,373577,374072,112403
20190207,383460,383460,373083,374072,242337
20190201,392849,395320,381484,383955,267640
20190131,387908,395320,387414,394332,163243
20190130,387908,387908,380496,383460,183209
20190129,394826,396308,383955,387414,200142
20190128,398285,403226,395320,397297,122905
20190125,394826,399273,394826,398285,89347
20190124,393343,397297,392849,396802,85284
20190123,400262,400756,391367,394332,123280
20190122,392849,402238,389390,399273,187344
20190121,400756,405203,391861,392355,133827
20190118,382966,395320,378025,395320,134933
20190117,394332,394826,380001,381484,166290
20190116,400262,401744,393343,394332,113281
20190115,396308,403226,396308,399273,128476
20190114,392355,402732,392355,398285,189145
20190111,385931,390873,383460,390873,110013
20190110,383955,386425,381978,383460,88882
20190109,383955,384943,377036,382472,88770
20190108,379507,384449,375060,381484,95490
20190107,381484,386425,379507,383460,111680
20190104,373577,380990,372095,376542,119496
20190103,374566,380496,370118,372095,132300
20190102,384943,387414,367648,369624,150100
20181228,372589,391367,372589,381978,259165
20181227,368636,372095,363200,366659,199584
20181226,337999,356282,337010,355788,227894
20181224,343434,354306,342446,344423,131442
20181221,338987,350352,331575,345905,230403
20181220,357270,360235,338493,339975,372559
20181219,362212,367153,351835,363694,239369
20181218,360730,375554,360235,362212,288411
20181217,383460,383955,360235,368142,407642
20181214,389390,396308,385437,386919,473335
20181213,394332,414098,392355,405203,665042
20181212,389884,396802,376542,389884,452866
20181211,388402,415086,380496,389390,1409613
20181210,330586,330586,330586,330586,0
20181207,330586,330586,330586,330586,0
20181206,330586,330586,330586,330586,0
20181205,330586,330586,330586,330586,0
20181204,330586,330586,330586,330586,0
20181203,330586,330586,330586,330586,0
20181130,330586,330586,330586,330586,0
20181129,330586,330586,330586,330586,0
20181128,330586,330586,330586,330586,0
20181127,330586,330586,330586,330586,0
20181126,330586,330586,330586,330586,0
20181123,330586,330586,330586,330586,0
20181122,330586,330586,330586,330586,0
20181121,330586,330586,330586,330586,0
20181120,330586,330586,330586,330586,0
20181119,330586,330586,330586,330586,0
20181116,330586,330586,330586,330586,0
20181115,330586,330586,330586,330586,0
20181114,309832,359741,298467,330586,1513315
20181113,280677,324657,279689,309832,1526449
20181112,337010,339481,277712,282160,1522488
20181109,377531,378025,362212,363694,299277
20181108,380496,389390,378025,380001,380954
20181107,394826,400756,391367,395320,143820
20181106,406191,406685,390379,396308,145569
20181105,392355,402238,389390,394332,171245
20181102,382472,398285,375554,396802,288848
20181101,383460,395320,382966,385437,225532
20181031,397791,403721,372589,382966,346957
20181030,358259,395320,351341,393343,416667
20181029,367648,381484,357765,358259,277167
20181026,391367,392355,366659,367648,304109
20181025,383955,393343,369130,386425,520755
20181024,415086,418545,395320,397791,270424
20181023,434852,434852,406191,412615,439539
20181022,442264,444241,438311,441770,88637
20181019,433864,449182,426946,447700,181672
20181018,442758,452641,435840,438805,148283
20181017,465489,468454,425957,444735,542481
20181016,461042,467466,457583,462030,77098
20181015,468948,470925,457583,459560,125883
20181012,460054,472902,449182,468948,259139
20181011,459560,476855,450665,461536,335505
20181010,506010,506998,481302,482290,237106
20181008,500080,512928,493656,503045,125220
20181005,514904,523799,499092,502056,182485
20181004,512928,521822,508975,519846,196807
20181002,532694,534670,507986,508975,194959
20181001,529729,532694,510951,531705,197992
20180928,542577,543565,519846,527752,223351
20180927,524787,549495,520834,539612,221192
20180921,531705,532694,508975,523799,225014
20180920,503045,543565,502056,521822,496361
20180919,506010,512928,496127,501068,204637
20180918,480314,504033,476361,501068,351625
20180917,468454,481302,467466,480314,263854
20180914,464007,468948,462030,465489,106058
20180913,467960,469443,458077,463513,107855
20180912,464501,468948,460054,462030,135506
20180911,457583,462524,454618,461042,74540
20180910,449677,458571,448194,457089,82796
20180907,453630,457583,448688,452641,101700
20180906,458077,461042,450665,453630,102634
20180905,466972,468948,456100,457583,113726
20180904,470925,471419,458571,464501,172383
20180903,462524,468454,459560,466478,196774
20180831,447700,464007,447206,457583,324639
20180830,446712,447700,440288,441276,96047
20180829,446217,450171,444241,444735,68207
20180828,451159,452641,443747,444241,101403
20180827,455606,461536,448194,449182,152653
20180824,446217,453630,439794,452641,137745
20180823,447206,449182,438805,445229,140558
20180822,451653,452641,445229,447700,112272
20180821,452147,454618,443253,448688,159924
20180820,457583,459560,447700,448194,113356
20180817,438311,459560,436829,452641,236451
20180816,440782,442264,426946,434852,309621
20180814,440288,452641,439794,450665,158916
20180813,461536,464501,440782,440782,282814
20180810,449182,463019,444241,458571,251781
20180809,452147,474384,447700,454618,590664
20180808,424969,451653,416074,448688,630690
20180807,407180,419533,401744,419039,477743
20180806,387908,393838,387908,393343,114230
20180803,392355,400756,380990,387414,400335
20180802,379507,384449,372589,373577,103930
20180801,370118,382966,368636,378519,159579
20180731,367153,370613,365177,368636,119584
20180730,366659,373577,361224,366659,136583
20180727,370118,379013,364189,370118,160245
20180726,382472,386425,358753,370118,453449
20180725,406191,410145,383460,383955,370929
20180724,416074,419039,402238,405697,138509
20180723,423981,423981,408168,409650,186871
20180720,421510,424475,415580,419533,110661
20180719,410639,429416,410639,418545,323593
20180718,413109,413109,406685,409650,99925
20180717,405697,413109,405697,408168,105009
20180716,403721,412615,401744,405203,246519
20180713,400262,409156,392355,397297,806000
20180712,411133,432381,410145,423981,278390
20180711,409650,417063,406191,410145,82449
20180710,418051,421016,410145,412121,150183
20180709,411627,429416,411627,422004,233356
20180706,408662,410145,379507,405203,266958
20180705,416568,422498,406191,408168,90418
20180704,423487,425957,415086,416568,110984
20180703,414098,425957,406685,423981,172929
20180702,415580,419039,406191,409650,117485
20180629,423487,423487,407180,412121,197787
20180628,411133,416074,403721,404215,84567
20180627,409650,421510,408168,413109,117587
20180626,405203,414098,395814,411133,220140
20180625,432875,433370,413109,415580,167267
20180622,414592,440288,410639,432381,349612
20180621,415086,421016,406191,410145,155400
20180620,385931,424475,385437,415086,405133
20180619,402732,406685,376542,376542,243267
20180618,400262,414592,399767,402732,148699
20180615,405697,410639,401250,403226,186471
20180614,422004,422004,401250,403226,248139
20180612,416074,426946,414592,424475,146021
20180611,412121,417063,411133,415086,96087
20180608,419533,425957,416074,416074,132823
20180607,416074,423487,410145,415086,212238
20180605,424969,431393,414592,416074,251924
20180604,435840,443253,398285,414098,698139
20180601,434852,463019,431887,446217,486185
20180531,421016,438805,420522,429911,343643
20180530,425957,427934,416568,420522,185229
20180529,423487,437323,423487,427934,202840
20180528,416074,429416,410639,423981,233576
20180525,413604,431393,413604,425463,411660
20180524,397791,414592,397791,413109,299293
20180523,402732,408662,390379,394826,215842
20180521,406191,414098,403226,405203,201268
20180518,424475,424969,401250,403721,650266
20180517,412121,414098,388896,393343,617227
20180516,387908,410145,383460,409156,737802
20180515,366659,389390,362706,383955,431201
20180514,383955,385437,358259,364189,435626
20180511,378519,393838,377531,381978,274381
20180510,399273,405697,376048,384943,597019
20180509,366165,402732,364683,393343,1251471
20180508,352823,380001,349364,366165,1249268
20180504,374566,381484,345905,355294,1540583
20180503,396802,414592,383460,385437,1249664
20180502,405697,440288,386919,399273,2360140
20180430,495138,502056,479326,482290,238233
20180427,500080,502056,488220,500080,225620
20180426,482290,494150,480314,492668,340844
20180425,459560,480808,444735,472902,459965
20180424,470925,483773,467466,468454,339897
20180423,496127,496127,464995,467466,587167
20180420,500080,514904,493162,500080,400244
20180419,527752,528741,499092,501068,482530
20180418,547518,556413,530717,532694,215977
20180417,558390,559378,539612,544553,263496
20180416,557401,569261,554436,560366,142305
20180413,549495,564319,537635,563331,307422
20180412,570249,579144,558390,558390,277054
20180411,580132,584085,558390,577167,339211
20180410,569261,592980,556413,576179,672900
20180409,521822,573214,517869,555425,550217
20180406,503045,527752,502056,512928,297646
20180405,495138,499092,490691,496127,195286
20180404,484267,499092,480314,497115,308982
20180403,478337,483773,474384,479820,129025
20180402,481302,484267,476855,480314,92090
20180330,484267,486244,470925,481302,145352
20180329,461042,480808,460548,480314,228824
20180328,486738,491185,459560,459560,456346
20180327,493162,496127,488220,494150,193305
20180326,476855,487726,476855,485749,207758
20180323,462524,488220,460054,475866,327240
20180322,457583,481796,455112,471913,426209
20180321,456100,458571,452147,455112,120846
20180320,442758,457089,442758,456595,176761
20180319,442758,448194,441276,444735,89703
20180316,440288,444735,438311,442758,93018
20180315,436334,444735,436334,440288,113635
20180314,443747,445229,437817,439794,130513
20180313,449677,450665,441276,447700,188189
20180312,453136,456100,449677,453136,102897
20180309,449677,458571,444735,449677,179914
20180308,443747,448194,440782,445723,122523
20180307,436829,453630,431887,442758,224425
20180306,460548,463513,440288,443747,361233
20180305,463513,463513,449677,460054,184931
20180302,440782,462030,439299,460054,230190
20180228,443747,456100,442758,444735,187780
20180227,457089,459065,446217,448688,206532
20180226,451653,454618,445229,453630,193197
20180223,441770,446712,438311,444735,224463
20180222,422498,441276,422498,437817,378921
20180221,420522,423981,417557,420028,105945
20180220,425463,429911,419039,420028,119016
20180219,431393,438311,423981,424969,192819
20180214,425463,430899,422992,430899,225839
20180213,424969,427440,418051,423487,200464
20180212,398285,419533,397297,417063,250271
20180209,389390,399767,388896,395814,188967
20180208,398779,407180,387414,402238,268069
20180207,421016,422004,398285,398779,228119
20180206,400262,419533,395320,410639,441344
20180205,422498,429416,417557,421016,244052
20180202,443253,443747,428922,434852,248999
20180201,443747,444241,422004,438311,331756
20180131,422992,439299,422992,433370,245713
20180130,437323,452147,424969,430899,527702
20180129,417063,439299,417063,434358,804097
20180126,402732,413604,402732,413109,300765
20180125,401744,404215,394826,400262,147780
20180124,399767,406191,393838,401744,190379
20180123,387414,398779,385437,398779,195332
20180122,383460,389390,372589,382966,165270
20180119,397297,398779,382966,382966,208385
20180118,389884,398285,388896,395320,124967
20180117,409156,409156,388402,392849,324203
20180116,414592,417063,399767,409156,253863
20180115,426451,437817,411133,414592,449736
20180112,396308,422498,392849,411133,740848
20180111,395320,399767,390379,392355,158408
20180110,410145,417063,385931,396308,416456
20180109,395320,421016,390873,403721,639235
20180108,388402,395320,380496,394826,376115
20180105,378519,386425,375554,385437,152356
20180104,386919,388402,377036,378519,232304
20180103,386425,390873,380496,386425,273956
20180102,362706,386425,362706,384943,414189
20171228,365177,369130,362706,366659,183153
20171227,346893,362212,344917,361718,280304
20171226,342446,346893,337504,340469,210384
20171222,345411,348376,342446,342940,209596
20171221,350352,351835,344917,344917,165686
20171220,352823,355788,344917,351341,163283
20171219,345905,351835,342446,349364,142181
20171218,361224,361718,347882,349364,166029
20171215,360730,362212,357270,358259,117195
20171214,362706,369624,356282,356776,255899
20171213,349858,359741,349364,358259,183743
20171212,353811,359247,346399,348376,239217
20171211,340964,355294,337999,354306,315461
20171208,327127,340964,327127,333057,274719
20171207,339481,339975,320209,325151,432773
20171206,352823,353811,337504,340469,213604
20171205,356282,357765,346399,351341,155023
20171204,359741,360235,351341,354306,144698
20171201,341458,361224,341458,359247,301640
20171130,360235,362212,336022,338493,799913
20171129,358259,366659,357270,360235,194295
20171128,370613,375060,361718,362212,253895
20171127,373577,376048,369624,369624,166874
20171124,378519,380990,374566,375060,143670
20171123,374566,380001,370118,378025,166826
20171122,389884,390379,377036,379013,266304
20171121,392849,394332,386919,387414,244823
20171120,400262,409156,390379,390379,414956
20171117,391861,393838,385931,391367,170525
20171116,395320,398285,381484,389884,232451
20171115,377531,395320,373577,389390,542054
20171114,376048,382966,375060,377531,193369
20171113,367648,375060,367648,373577,216023
20171110,376542,379507,366165,371107,395053
20171109,388896,390873,380001,380496,144957
20171108,379013,387908,375554,382472,194528
20171107,385931,388402,383955,384449,178194
20171106,391367,391861,385437,389884,143507
20171103,389390,391861,381978,390873,191821
20171102,406191,407180,386425,387908,401730
20171101,382472,403226,380990,401250,391916
20171031,369624,379507,367648,379507,189711
20171030,373577,378025,369130,369624,198832
20171027,371601,375060,361718,373083,171751
20171026,373083,376542,361224,366165,351742
20171025,380496,380990,359247,360730,330186
20171024,374566,380496,367648,377036,197535
20171023,376048,381978,373083,374072,151181
20171020,373577,380001,373577,376542,187739
20171019,380001,380496,366165,373083,547555
20171018,392849,402238,382472,384449,402125
20171017,385437,398285,381978,394332,322082
20171016,390379,402238,375060,389390,346714
20171013,375554,406191,374566,383955,761753
20171012,344917,379013,341458,373083,505081
20171011,347387,351341,340964,343434,236230
20171010,338987,345905,336516,343928,327065
20170929,327621,336022,327127,333551,169592
20170928,331575,332069,325645,326633,119001
20170927,321692,332069,321198,330092,153134
20170926,322186,327621,318233,321198,154018
20170925,313291,323668,312797,322186,182476
20170922,327127,328610,314279,314774,442743
20170921,337999,339481,329104,331081,224340
20170920,335528,340964,331575,334045,329066
20170919,324657,339481,317738,334045,387059
20170918,331575,334540,322680,324657,442205
20170915,317244,328116,316750,322680,380443
20170914,300937,321692,298467,320209,493559
20170913,304396,305385,297478,299455,370620
20170912,284136,302420,283148,301432,754043
20170911,280677,283642,277218,282654,135532
20170908,283148,284630,280183,280677,106116
20170907,283642,285619,279195,280677,205466
20170906,272277,282654,271783,281171,232829
20170905,273759,274747,271288,272277,86757
20170904,267829,275242,267829,272771,140165
20170901,281666,282160,276724,277218,111827
20170831,281171,281666,279195,279689,106292
20170830,278206,279689,276230,278701,90825
20170829,274253,278206,272771,278206,111557
20170828,276724,279689,275736,276724,100041
20170825,284630,286607,274747,276724,273880
20170824,277712,279195,274253,276230,120350
20170823,284136,285125,275736,277712,201038
20170822,275736,284630,275242,282654,366561
20170821,272277,273265,269806,271288,107413
20170818,267829,271783,267335,269806,89454
20170817,270794,274253,267829,268818,93713
20170816,271783,273759,268818,270300,102359
20170814,265359,268818,264864,267829,128612
20170811,258935,264864,258935,260911,187133
20170810,266841,270794,262394,265853,169299
20170809,270794,272771,267829,268323,137182
20170808,278701,282160,272771,273759,161871
20170807,274747,281171,272771,277218,185912
20170804,276230,279195,272771,274747,108742
20170803,276724,278701,268323,276230,176011
20170802,278206,278206,272771,275736,111080
20170801,263876,278701,263382,276724,189290
20170731,262394,274253,258935,268818,169641
20170728,270794,271783,265359,266841,223353
20170727,284136,284630,273759,274747,240144
20170726,289078,289572,278701,282160,286475
20170725,271783,288584,271288,283642,613541
20170724,266841,269806,266347,269806,135034
20170721,259429,268818,259429,266841,211266
20170720,262394,263876,258440,261405,172401
20170719,253993,261405,248557,259923,470997
20170718,264370,266841,255970,257452,394238
20170717,260417,270300,257946,263876,383427
20170714,271783,271783,256958,262888,728605
20170713,279195,282654,268818,271783,462575
20170712,285619,288089,276724,276724,315767
20170711,288584,289572,283148,286113,121393
20170710,289572,291549,285619,287595,139611
20170707,285125,291054,282160,287101,177623
20170706,286607,294019,285125,286113,276444
20170705,288089,288584,281666,285619,179522
20170704,278701,287595,274747,285619,421861
20170703,287595,288089,272771,277218,517093
20170630,292043,304891,283148,288584,866056
20170629,281666,298467,280183,293525,780125
20170628,276230,278701,274253,278206,381183
20170627,271783,281171,267335,280183,527947
20170626,250534,296490,249546,279195,1524394
20170623,235710,246581,235710,246087,401769
20170622,232251,236698,229286,235215,234380
20170621,228297,234227,223850,230274,368411
20170620,240157,240157,230274,231262,317487
20170619,238674,240651,235710,237686,178689
20170616,235710,240157,233239,237192,243531
20170615,241145,243616,234227,237192,300258
20170614,247075,247075,234227,240651,466944
20170613,228791,242134,228297,242134,531827
20170612,222368,229780,222368,225827,366591
20170609,228791,229780,220885,221873,767073
20170608,245593,251028,227309,232745,1457934
20170607,228791,242134,226321,242134,518854
20170605,228791,229780,224344,229780,358626
20170602,229780,234227,222368,228791,619486
20170601,217426,226321,214955,226321,462541
20170531,210508,217426,208531,217426,635605
20170530,211496,212485,205072,209025,329535
20170529,208037,216932,204578,210508,467787
20170526,202602,212979,200625,211002,437552
20170525,197660,204084,196178,201613,266676
20170524,195189,198154,193213,197660,307321
20170523,191236,193707,190248,193707,190851
20170522,190742,191730,187777,190742,164817
20170519,189754,190248,186789,190248,141661
20170518,185800,189259,184812,188765,290001
20170517,185306,186789,183824,186789,132954
20170516,184812,185306,182836,184812,116360
20170515,183330,184812,181847,184318,115551
20170512,182836,183330,180365,182836,102431
20170511,178882,183824,177894,182836,256561
20170510,181847,181847,177400,177894,227881
20170508,179871,181847,178388,181353,195282
20170504,177894,178388,174929,177894,142420
20170502,172953,177400,172953,176906,138153
20170428,179376,179871,171470,172953,373079
20170427,180365,181353,178882,179376,151059
20170426,184812,185306,178388,178882,256951
20170425,181847,182836,178882,181847,143867
20170424,187777,188271,180859,180859,268311
20170421,183330,188765,182341,184812,239101
20170420,182341,182836,179871,181353,87669
20170419,179871,183824,178882,181847,184364
20170418,180365,180365,177400,179871,74879
20170417,176906,179376,176906,178882,85135
20170414,176412,177894,175917,176906,55249
20170413,178882,178882,176412,177400,86103
20170412,174435,177894,173941,177894,131859
20170411,172458,175423,171964,174929,151839
20170410,174929,175423,171470,171470,138460
20170407,179376,179871,174929,175917,158651
20170406,178882,179871,176906,178882,135145
20170405,174929,179871,174435,179871,174973
20170404,173941,175423,171964,175423,112033
20170403,169493,175423,169493,173941,217628
20170331,172458,173447,168999,170976,392514
20170330,174929,177894,170976,174929,603019
20170329,184812,186295,180859,181353,121029
20170328,181847,184318,180365,182836,106335
20170327,184318,185306,178882,179871,179025
20170324,184812,189754,183330,185306,192246
20170323,187777,190742,181847,184812,286323
20170322,186789,192719,183824,185800,345391
20170321,185306,197166,184318,190742,501159
20170320,177894,185800,174929,185306,366913
20170317,173941,178882,173447,178388,306407
20170316,171964,174435,171964,174435,191238
20170315,168999,171470,166529,171470,135135
20170314,170482,172953,168011,168999,134825
20170313,168011,170976,167517,170976,139470
20170310,166034,168999,165046,168999,151098
20170309,168011,168999,166034,166034,110886
20170308,167023,169988,166034,168011,274449
20170307,162575,166034,161587,166034,139462
20170306,160599,163564,160105,162575,95108
20170303,159610,161093,158622,160105,74477
20170302,163070,164058,159116,159610,152889
20170228,165046,166034,160599,162575,153293
20170227,165046,165540,162081,164552,90391
20170224,165540,166034,163070,163564,85064
20170223,163070,166034,163070,166034,146272
20170222,164552,165046,162081,163070,107899
20170221,159116,164058,158622,163564,165900
20170220,157634,159610,157140,159116,77105
20170217,153681,158622,153187,158622,195284
20170216,159116,160599,156646,157140,134142
20170215,154175,159610,154175,158622,131970
20170214,156151,157634,154669,154669,152618
20170213,154175,157634,153681,156151,179304
20170210,158128,159116,154175,156151,713096
20170209,161093,164058,158622,159116,221970
20170208,169493,169988,159610,161093,378498
20170207,166529,170482,165046,169493,215270
20170206,169988,170482,165046,166529,254506
20170203,171470,174435,169493,170976,404150
20170202,161587,170976,160599,169493,604916
20170201,160105,161093,157634,161093,139852
20170131,160105,162081,158622,159116,231698
20170126,154669,162081,153681,159116,412014
20170125,154175,154669,150716,153187,142352
20170124,153681,154175,150716,153187,113610
20170123,154175,154669,152198,153681,90566
20170120,150716,153681,150222,153187,80698
20170119,153681,154669,150222,150716,97539
20170118,151210,151704,150222,151210,74543
20170117,149233,152198,148245,150222,112262
20170116,152198,152692,149233,149727,127020
20170113,153187,156151,150716,151210,187323
20170112,155657,156646,152692,155163,153538
20170111,149727,159116,149727,157140,357202
20170110,152198,152198,148739,149233,158556
20170109,155657,156151,151210,152692,126358
20170106,156151,156646,153681,155657,89148
20170105,154175,156151,154175,155657,97145
20170104,157634,159116,152692,152692,182276
20170103,154669,156151,152692,156151,165592
20170102,149727,156151,149233,154669,245113
20161229,149233,150716,147751,149233,127368
20161228,145774,153187,145280,150222,320528
20161227,142315,145280,142315,143798,109056
20161226,143304,143798,142315,142315,63735
20161223,142315,144786,142315,142315,87537
20161222,146268,147257,142315,142315,157078
20161221,150716,151210,146268,146268,148885
20161220,149727,151704,148245,149727,269369
20161219,142315,149233,141327,148245,358416
20161216,141327,142809,139844,142809,235264
20161215,140833,142315,139350,140833,204755
20161214,145280,145280,140833,141821,188138
20161213,141821,143798,139350,143798,243537
20161212,143304,146268,140833,141327,318519
20161209,148739,148739,142809,143304,291657
20161208,150716,152692,145280,148739,364023
20161207,144786,150222,144786,148739,349765
20161206,140833,146268,140833,144292,414504
20161205,141821,144786,140339,140339,411777
20161202,142809,144292,137374,140339,710865
20161201,151704,152198,142315,142809,862375
20161130,154175,156646,148739,152198,2473867
20161129,155657,157140,149233,155163,904503
20161128,159116,163564,157140,159610,416201
20161125,152198,161587,151210,160105,710685
20161124,163070,163564,153681,153681,847813
20161123,170482,170482,163070,164058,464520
20161122,168011,171964,167023,168999,574968
20161121,165540,169988,162081,167023,649726
20161118,165046,166034,155657,166034,1327987
20161117,174435,175423,165540,165540,923060
20161116,166529,170976,161587,168011,1680639
20161115,176906,179376,160599,164058,2623646
20161114,163070,175423,163070,173447,3012422
20161111,147751,184318,140339,159610,8236911
20161110,133421,146268,124032,142315,7264007
